OrderID,CustomerID,CustomerName,Email,Phone,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,TaxRate,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,ShippingAddress,City,State,ZipCode,Country
ORD100363,CUST1602,Customer 1602,customer1602@example.com,+1-555-2640,2023-03-08 18:00:00,PRD709,Product 709,Books,7,988.7,0.27,0.08,19.38,5475.82,PayPal,Pending,320 Main St,City33,MI,50067,USA
ORD100364,CUST4332,Customer 4332,customer4332@example.com,+1-555-6232,2023-08-29 10:00:00,PRD340,Product 340,Sports,1,595.16,0.0,0.08,19.63,662.4,Cash on Delivery,Pending,2874 Main St,City88,CA,80564,USA
ORD100365,CUST1298,Customer 1298,customer1298@example.com,+1-555-4132,2023-04-26 23:00:00,PRD105,Product 105,Electronics,3,66.25,0.08,0.08,16.98,214.46,PayPal,Pending,9820 Main St,City97,FL,62337,USA
ORD100366,CUST7450,Customer 7450,customer7450@example.com,+1-555-5648,2023-09-05 12:00:00,PRD233,Product 233,Electronics,7,857.65,0.17,0.08,10.37,5391.95,Cash on Delivery,Delivered,5980 Main St,City80,NY,17073,USA
ORD100367,CUST3813,Customer 3813,customer3813@example.com,+1-555-4546,2023-02-02 19:00:00,PRD793,Product 793,Books,5,460.83,0.07,0.08,21.92,2336.21,PayPal,Pending,323 Main St,City26,TX,97578,USA
ORD100368,CUST9916,Customer 9916,customer9916@example.com,+1-555-4875,2023-04-07 09:00:00,PRD818,Product 818,Automotive,6,194.7,0.15,0.08,17.63,1090.04,PayPal,Pending,6247 Main St,City1,PA,52810,USA
ORD100369,CUST1380,Customer 1380,customer1380@example.com,+1-555-7792,2023-10-29 18:00:00,PRD409,Product 409,Sports,7,609.2,0.27,0.08,24.92,3386.97,Bank Transfer,Shipped,891 Main St,City99,NC,77963,USA
ORD100370,CUST9131,Customer 9131,customer9131@example.com,+1-555-5647,2023-04-01 11:00:00,PRD233,Product 233,Health,3,294.68,0.2,0.08,19.99,783.8,Cash on Delivery,Shipped,8974 Main St,City100,OH,57540,USA
ORD100371,CUST4580,Customer 4580,customer4580@example.com,+1-555-2461,2023-09-26 15:00:00,PRD476,Product 476,Automotive,3,951.8,0.28,0.08,14.94,2235.3,Credit Card,Processing,8630 Main St,City28,IL,32888,USA
ORD100372,CUST4267,Customer 4267,customer4267@example.com,+1-555-6409,2023-08-02 20:00:00,PRD603,Product 603,Sports,7,142.6,0.16,0.08,21.54,927.11,Credit Card,Shipped,4960 Main St,City66,FL,63482,USA
ORD100373,CUST4296,Customer 4296,customer4296@example.com,+1-555-3297,2023-05-07 20:00:00,PRD794,Product 794,Home & Garden,2,576.92,0.04,0.08,8.54,1204.84,PayPal,Delivered,4678 Main St,City67,PA,59388,USA
ORD100374,CUST9929,Customer 9929,customer9929@example.com,+1-555-8815,2023-05-19 13:00:00,PRD776,Product 776,Sports,3,59.79,0.12,0.08,19.36,189.83,Bank Transfer,Shipped,4345 Main St,City64,CA,49367,USA
ORD100375,CUST9817,Customer 9817,customer9817@example.com,+1-555-6304,2023-08-10 16:00:00,PRD527,Product 527,Electronics,2,256.54,0.04,0.08,6.16,538.12,Bank Transfer,Shipped,4311 Main St,City41,GA,46823,USA
ORD100376,CUST4091,Customer 4091,customer4091@example.com,+1-555-6380,2023-06-05 17:00:00,PRD492,Product 492,Electronics,7,495.6,0.17,0.08,13.97,3123.76,PayPal,Shipped,1375 Main St,City51,CA,19029,USA
ORD100377,CUST4807,Customer 4807,customer4807@example.com,+1-555-7090,2023-04-27 13:00:00,PRD110,Product 110,Sports,2,759.49,0.01,0.08,14.15,1638.24,Credit Card,Pending,1388 Main St,City79,PA,56873,USA
ORD100378,CUST2797,Customer 2797,customer2797@example.com,+1-555-6557,2023-04-19 11:00:00,PRD501,Product 501,Toys,3,817.02,0.15,0.08,23.06,2273.13,Credit Card,Delivered,2417 Main St,City100,PA,76706,USA
ORD100379,CUST4904,Customer 4904,customer4904@example.com,+1-555-5657,2023-04-10 02:00:00,PRD992,Product 992,Toys,9,122.41,0.25,0.08,18.14,910.51,Cash on Delivery,Cancelled,4766 Main St,City9,IL,22440,USA
ORD100380,CUST1340,Customer 1340,customer1340@example.com,+1-555-1198,2023-07-17 15:00:00,PRD888,Product 888,Automotive,5,482.06,0.22,0.08,13.75,2044.19,PayPal,Delivered,7800 Main St,City26,CA,82533,USA
ORD100381,CUST5984,Customer 5984,customer5984@example.com,+1-555-4879,2023-11-22 19:00:00,PRD943,Product 943,Automotive,5,268.73,0.05,0.08,21.04,1399.62,Credit Card,Cancelled,2850 Main St,City32,FL,23849,USA
ORD100382,CUST3417,Customer 3417,customer3417@example.com,+1-555-5061,2023-10-26 13:00:00,PRD253,Product 253,Books,7,740.69,0.29,0.08,7.57,3983.3,Credit Card,Processing,5722 Main St,City69,FL,29804,USA
ORD100383,CUST6430,Customer 6430,customer6430@example.com,+1-555-2537,2023-09-21 05:00:00,PRD663,Product 663,Books,10,526.79,0.07,0.08,7.13,5298.21,Cash on Delivery,Cancelled,1621 Main St,City8,OH,86312,USA
ORD100384,CUST6363,Customer 6363,customer6363@example.com,+1-555-5561,2023-10-13 12:00:00,PRD653,Product 653,Toys,2,289.89,0.23,0.08,16.05,498.2,PayPal,Shipped,969 Main St,City33,NC,55739,USA
ORD100385,CUST9125,Customer 9125,customer9125@example.com,+1-555-2140,2023-05-14 08:00:00,PRD952,Product 952,Automotive,7,142.04,0.07,0.08,9.28,1007.93,Credit Card,Delivered,9700 Main St,City19,TX,65868,USA
ORD100386,CUST1426,Customer 1426,customer1426@example.com,+1-555-1025,2023-08-15 00:00:00,PRD365,Product 365,Home & Garden,3,699.7,0.28,0.08,21.25,1653.51,Bank Transfer,Shipped,9970 Main St,City39,GA,97529,USA
ORD100387,CUST4756,Customer 4756,customer4756@example.com,+1-555-4360,2023-10-06 16:00:00,PRD149,Product 149,Toys,3,941.18,0.12,0.08,19.24,2702.73,Debit Card,Pending,5580 Main St,City80,CA,29747,USA
ORD100388,CUST7093,Customer 7093,customer7093@example.com,+1-555-9524,2023-12-01 13:00:00,PRD937,Product 937,Clothing,3,814.56,0.24,0.08,11.65,2017.42,PayPal,Cancelled,5884 Main St,City7,OH,55804,USA
ORD100389,CUST1739,Customer 1739,customer1739@example.com,+1-555-5846,2023-12-28 07:00:00,PRD156,Product 156,Electronics,9,603.86,0.12,0.08,19.83,5185.01,Cash on Delivery,Cancelled,8852 Main St,City24,GA,35793,USA
ORD100390,CUST4257,Customer 4257,customer4257@example.com,+1-555-4803,2023-04-15 11:00:00,PRD240,Product 240,Automotive,4,639.59,0.07,0.08,23.2,2592.82,Credit Card,Processing,6179 Main St,City17,FL,32828,USA
ORD100391,CUST6706,Customer 6706,customer6706@example.com,+1-555-4520,2023-01-21 01:00:00,PRD591,Product 591,Home & Garden,7,563.36,0.18,0.08,11.11,3503.49,Bank Transfer,Shipped,787 Main St,City82,NC,15302,USA
ORD100392,CUST4428,Customer 4428,customer4428@example.com,+1-555-5379,2023-12-22 18:00:00,PRD709,Product 709,Health,3,543.8,0.04,0.08,24.0,1715.44,PayPal,Cancelled,1538 Main St,City50,PA,61184,USA
ORD100393,CUST6412,Customer 6412,customer6412@example.com,+1-555-9383,2023-03-29 18:00:00,PRD784,Product 784,Clothing,4,976.62,0.1,0.08,12.98,3810.08,Debit Card,Delivered,1419 Main St,City52,CA,33140,USA
ORD100394,CUST1910,Customer 1910,customer1910@example.com,+1-555-1751,2023-11-14 17:00:00,PRD187,Product 187,Health,7,946.62,0.04,0.08,12.61,6882.8,Cash on Delivery,Shipped,6484 Main St,City43,OH,93591,USA
ORD100395,CUST4514,Customer 4514,customer4514@example.com,+1-555-1430,2023-01-20 12:00:00,PRD157,Product 157,Automotive,6,510.53,0.23,0.08,24.19,2571.53,Debit Card,Shipped,4486 Main St,City57,OH,89498,USA
ORD100396,CUST5353,Customer 5353,customer5353@example.com,+1-555-2939,2023-07-28 04:00:00,PRD217,Product 217,Toys,8,391.23,0.01,0.08,15.06,3361.48,Debit Card,Pending,6558 Main St,City54,NY,19964,USA
ORD100397,CUST2249,Customer 2249,customer2249@example.com,+1-555-6385,2023-10-20 06:00:00,PRD510,Product 510,Toys,9,543.52,0.25,0.08,7.82,3970.08,Cash on Delivery,Shipped,5034 Main St,City54,IL,44969,USA
ORD100398,CUST4390,Customer 4390,customer4390@example.com,+1-555-8974,2023-09-06 03:00:00,PRD340,Product 340,Clothing,4,674.09,0.06,0.08,8.4,2745.74,Bank Transfer,Cancelled,4506 Main St,City98,TX,93638,USA
ORD100399,CUST9680,Customer 9680,customer9680@example.com,+1-555-4713,2023-11-24 21:00:00,PRD713,Product 713,Books,3,965.46,0.01,0.08,8.02,3104.83,Credit Card,Processing,2627 Main St,City37,OH,32587,USA
ORD100400,CUST6749,Customer 6749,customer6749@example.com,+1-555-4148,2023-06-22 12:00:00,PRD148,Product 148,Toys,6,845.04,0.09,0.08,11.48,4994.51,Debit Card,Delivered,7739 Main St,City70,IL,26179,USA
ORD100401,CUST2368,Customer 2368,customer2368@example.com,+1-555-6864,2023-09-02 15:00:00,PRD509,Product 509,Clothing,9,542.28,0.06,0.08,18.22,4972.92,Credit Card,Processing,6060 Main St,City90,GA,36426,USA
ORD100402,CUST8531,Customer 8531,customer8531@example.com,+1-555-6403,2023-07-20 23:00:00,PRD158,Product 158,Home & Garden,1,596.7,0.3,0.08,7.34,458.45,Cash on Delivery,Delivered,535 Main St,City56,NY,78377,USA
ORD100403,CUST7585,Customer 7585,customer7585@example.com,+1-555-8857,2023-02-18 21:00:00,PRD811,Product 811,Clothing,4,726.61,0.12,0.08,16.69,2778.97,Cash on Delivery,Shipped,1350 Main St,City34,CA,28332,USA
ORD100404,CUST2205,Customer 2205,customer2205@example.com,+1-555-1057,2023-10-23 05:00:00,PRD214,Product 214,Clothing,4,568.73,0.18,0.08,16.66,2031.33,Bank Transfer,Processing,9955 Main St,City88,OH,89224,USA
ORD100405,CUST7599,Customer 7599,customer7599@example.com,+1-555-3956,2023-01-27 08:00:00,PRD378,Product 378,Health,1,887.96,0.09,0.08,13.67,886.36,Cash on Delivery,Pending,1014 Main St,City79,GA,17012,USA
ORD100406,CUST9110,Customer 9110,customer9110@example.com,+1-555-3734,2023-05-04 07:00:00,PRD595,Product 595,Sports,9,211.43,0.02,0.08,7.09,2021.09,Debit Card,Pending,5619 Main St,City74,IL,19572,USA
ORD100407,CUST4546,Customer 4546,customer4546@example.com,+1-555-1971,2023-09-09 17:00:00,PRD151,Product 151,Sports,8,287.31,0.22,0.08,20.89,1957.13,Credit Card,Cancelled,1580 Main St,City59,IL,45526,USA
ORD100408,CUST7674,Customer 7674,customer7674@example.com,+1-555-3717,2023-06-27 20:00:00,PRD792,Product 792,Automotive,10,440.8,0.07,0.08,7.75,4435.15,PayPal,Cancelled,4852 Main St,City36,FL,52551,USA
ORD100409,CUST1614,Customer 1614,customer1614@example.com,+1-555-1425,2023-04-27 04:00:00,PRD191,Product 191,Electronics,6,485.8,0.04,0.08,21.95,3044.01,Cash on Delivery,Delivered,1826 Main St,City79,PA,82064,USA
ORD100410,CUST2426,Customer 2426,customer2426@example.com,+1-555-3554,2023-09-16 11:00:00,PRD510,Product 510,Health,4,928.28,0.17,0.08,8.43,3336.87,PayPal,Pending,4494 Main St,City78,IL,49612,USA
ORD100411,CUST3393,Customer 3393,customer3393@example.com,+1-555-9990,2023-11-16 07:00:00,PRD577,Product 577,Books,5,470.85,0.25,0.08,13.06,1920.0,Credit Card,Delivered,9100 Main St,City19,IL,77274,USA
ORD100412,CUST2322,Customer 2322,customer2322@example.com,+1-555-5388,2023-01-05 14:00:00,PRD897,Product 897,Health,9,616.61,0.27,0.08,17.34,4392.56,Cash on Delivery,Processing,8343 Main St,City3,FL,12699,USA
ORD100413,CUST9978,Customer 9978,customer9978@example.com,+1-555-5246,2023-03-28 06:00:00,PRD581,Product 581,Toys,1,970.85,0.19,0.08,15.21,864.51,PayPal,Processing,6513 Main St,City9,NY,86160,USA
ORD100414,CUST1961,Customer 1961,customer1961@example.com,+1-555-9463,2023-02-24 01:00:00,PRD244,Product 244,Health,10,193.57,0.15,0.08,20.7,1797.67,Cash on Delivery,Pending,7625 Main St,City86,GA,28750,USA
ORD100415,CUST1149,Customer 1149,customer1149@example.com,+1-555-5750,2023-04-09 15:00:00,PRD152,Product 152,Clothing,9,399.92,0.24,0.08,17.48,2971.77,Cash on Delivery,Pending,1081 Main St,City41,OH,53082,USA
ORD100416,CUST5366,Customer 5366,customer5366@example.com,+1-555-6775,2023-02-19 05:00:00,PRD738,Product 738,Toys,10,774.64,0.09,0.08,9.7,7622.86,Cash on Delivery,Shipped,2552 Main St,City63,TX,93507,USA
ORD100417,CUST4771,Customer 4771,customer4771@example.com,+1-555-4765,2023-06-14 17:00:00,PRD684,Product 684,Clothing,5,955.46,0.29,0.08,13.62,3676.85,Debit Card,Pending,6603 Main St,City41,OH,83107,USA
ORD100418,CUST4835,Customer 4835,customer4835@example.com,+1-555-8408,2023-10-18 05:00:00,PRD600,Product 600,Books,6,763.35,0.2,0.08,18.65,3975.86,PayPal,Processing,6749 Main St,City93,IL,36621,USA
ORD100419,CUST2300,Customer 2300,customer2300@example.com,+1-555-4451,2023-05-29 12:00:00,PRD544,Product 544,Clothing,7,931.99,0.28,0.08,13.72,5086.73,PayPal,Cancelled,5312 Main St,City64,IL,69904,USA
ORD100420,CUST4098,Customer 4098,customer4098@example.com,+1-555-8643,2023-09-30 13:00:00,PRD961,Product 961,Sports,2,499.04,0.08,0.08,23.78,1015.47,PayPal,Cancelled,6541 Main St,City91,MI,84092,USA
ORD100421,CUST2989,Customer 2989,customer2989@example.com,+1-555-2578,2023-11-24 19:00:00,PRD320,Product 320,Health,6,908.92,0.04,0.08,20.93,5675.14,Cash on Delivery,Cancelled,1465 Main St,City45,NC,83542,USA
ORD100422,CUST5512,Customer 5512,customer5512@example.com,+1-555-7110,2023-01-21 02:00:00,PRD857,Product 857,Electronics,6,82.72,0.18,0.08,10.08,449.62,Bank Transfer,Pending,8417 Main St,City48,MI,81815,USA
ORD100423,CUST6687,Customer 6687,customer6687@example.com,+1-555-5854,2023-03-16 09:00:00,PRD363,Product 363,Sports,2,555.36,0.26,0.08,19.29,906.98,Credit Card,Processing,2033 Main St,City3,OH,89725,USA
ORD100424,CUST4299,Customer 4299,customer4299@example.com,+1-555-2100,2023-01-11 16:00:00,PRD310,Product 310,Clothing,4,382.13,0.19,0.08,17.36,1354.51,Cash on Delivery,Pending,388 Main St,City46,GA,35783,USA
ORD100425,CUST6379,Customer 6379,customer6379@example.com,+1-555-3355,2023-01-08 00:00:00,PRD970,Product 970,Books,3,614.02,0.29,0.08,15.93,1428.42,Cash on Delivery,Pending,912 Main St,City39,IL,49094,USA
ORD100426,CUST1269,Customer 1269,customer1269@example.com,+1-555-1764,2023-12-25 16:00:00,PRD669,Product 669,Health,5,960.18,0.05,0.08,9.5,4935.22,Cash on Delivery,Delivered,5742 Main St,City84,FL,41084,USA
ORD100427,CUST7287,Customer 7287,customer7287@example.com,+1-555-6669,2023-09-08 04:00:00,PRD233,Product 233,Toys,10,853.53,0.09,0.08,16.25,8404.74,Debit Card,Cancelled,6606 Main St,City33,OH,17828,USA
ORD100428,CUST4243,Customer 4243,customer4243@example.com,+1-555-3383,2023-07-12 17:00:00,PRD987,Product 987,Home & Garden,5,938.69,0.25,0.08,19.11,3820.8,Credit Card,Cancelled,2611 Main St,City94,CA,21276,USA
ORD100429,CUST3284,Customer 3284,customer3284@example.com,+1-555-7892,2023-03-04 19:00:00,PRD236,Product 236,Electronics,10,285.64,0.24,0.08,20.5,2365.03,Debit Card,Pending,4141 Main St,City42,PA,56655,USA
ORD100430,CUST7081,Customer 7081,customer7081@example.com,+1-555-3808,2023-06-27 07:00:00,PRD491,Product 491,Sports,6,391.03,0.18,0.08,8.73,2086.51,Bank Transfer,Processing,3403 Main St,City48,NC,20531,USA
ORD100431,CUST3559,Customer 3559,customer3559@example.com,+1-555-9547,2023-08-28 18:00:00,PRD417,Product 417,Electronics,4,548.23,0.11,0.08,18.59,2126.42,Cash on Delivery,Pending,9819 Main St,City51,CA,26250,USA
ORD100432,CUST6993,Customer 6993,customer6993@example.com,+1-555-8880,2023-12-30 19:00:00,PRD642,Product 642,Toys,9,97.58,0.15,0.08,17.57,823.78,PayPal,Delivered,6318 Main St,City75,NY,98790,USA
ORD100433,CUST1523,Customer 1523,customer1523@example.com,+1-555-7361,2023-11-10 04:00:00,PRD548,Product 548,Home & Garden,2,762.53,0.3,0.08,13.83,1166.78,PayPal,Processing,4686 Main St,City40,OH,10195,USA
ORD100434,CUST8162,Customer 8162,customer8162@example.com,+1-555-2285,2023-05-08 02:00:00,PRD677,Product 677,Automotive,7,426.92,0.23,0.08,11.04,2496.23,Debit Card,Processing,4226 Main St,City24,IL,58370,USA
ORD100435,CUST5459,Customer 5459,customer5459@example.com,+1-555-3265,2023-07-20 13:00:00,PRD359,Product 359,Home & Garden,8,432.65,0.14,0.08,18.08,3232.84,Credit Card,Delivered,2439 Main St,City24,OH,32233,USA
ORD100436,CUST9304,Customer 9304,customer9304@example.com,+1-555-1598,2023-01-12 14:00:00,PRD212,Product 212,Health,3,819.09,0.27,0.08,8.52,1945.83,PayPal,Pending,3700 Main St,City38,CA,38637,USA
ORD100437,CUST2650,Customer 2650,customer2650@example.com,+1-555-2090,2023-04-13 05:00:00,PRD658,Product 658,Home & Garden,2,108.63,0.1,0.08,16.61,227.79,Credit Card,Shipped,5089 Main St,City94,FL,86814,USA
ORD100438,CUST3720,Customer 3720,customer3720@example.com,+1-555-5812,2023-11-29 15:00:00,PRD942,Product 942,Health,10,948.91,0.16,0.08,23.58,8632.09,Cash on Delivery,Shipped,1316 Main St,City26,NC,49943,USA
ORD100439,CUST8193,Customer 8193,customer8193@example.com,+1-555-1744,2023-08-08 12:00:00,PRD338,Product 338,Clothing,2,904.22,0.04,0.08,24.06,1899.05,Debit Card,Cancelled,4904 Main St,City26,IL,66623,USA
ORD100440,CUST5503,Customer 5503,customer5503@example.com,+1-555-2713,2023-06-07 18:00:00,PRD818,Product 818,Automotive,9,537.12,0.12,0.08,5.25,4599.56,Cash on Delivery,Processing,9894 Main St,City3,PA,70833,USA
ORD100441,CUST8632,Customer 8632,customer8632@example.com,+1-555-2006,2023-01-19 07:00:00,PRD387,Product 387,Books,4,203.55,0.04,0.08,22.52,866.68,Debit Card,Cancelled,4317 Main St,City90,NC,39614,USA
ORD100442,CUST7803,Customer 7803,customer7803@example.com,+1-555-3737,2023-05-17 10:00:00,PRD427,Product 427,Sports,5,490.32,0.03,0.08,21.9,2590.2,Debit Card,Delivered,3492 Main St,City35,PA,27206,USA
ORD100443,CUST4899,Customer 4899,customer4899@example.com,+1-555-1289,2023-01-08 16:00:00,PRD475,Product 475,Electronics,5,435.56,0.13,0.08,23.36,2069.62,Cash on Delivery,Processing,132 Main St,City22,TX,78172,USA
ORD100444,CUST3237,Customer 3237,customer3237@example.com,+1-555-4995,2023-09-13 22:00:00,PRD754,Product 754,Electronics,5,165.36,0.01,0.08,13.96,897.97,Bank Transfer,Processing,3620 Main St,City92,NC,78015,USA
ORD100445,CUST9511,Customer 9511,customer9511@example.com,+1-555-1547,2023-06-03 20:00:00,PRD515,Product 515,Home & Garden,6,385.87,0.03,0.08,7.47,2432.89,Credit Card,Delivered,3473 Main St,City37,TX,20972,USA
ORD100446,CUST8935,Customer 8935,customer8935@example.com,+1-555-9425,2023-06-15 23:00:00,PRD133,Product 133,Books,5,160.44,0.09,0.08,23.67,812.07,Cash on Delivery,Cancelled,952 Main St,City19,IL,49909,USA
ORD100447,CUST2410,Customer 2410,customer2410@example.com,+1-555-7456,2023-09-17 09:00:00,PRD596,Product 596,Sports,10,910.41,0.15,0.08,17.91,8375.47,Cash on Delivery,Processing,8501 Main St,City63,PA,31725,USA
ORD100448,CUST4206,Customer 4206,customer4206@example.com,+1-555-8331,2023-01-02 05:00:00,PRD548,Product 548,Toys,6,94.66,0.14,0.08,18.31,545.83,Debit Card,Shipped,2748 Main St,City38,MI,73806,USA
ORD100449,CUST3351,Customer 3351,customer3351@example.com,+1-555-7858,2023-11-13 17:00:00,PRD417,Product 417,Sports,10,129.22,0.11,0.08,16.76,1258.82,PayPal,Pending,623 Main St,City44,IL,59625,USA
ORD100450,CUST7885,Customer 7885,customer7885@example.com,+1-555-6871,2023-11-05 10:00:00,PRD822,Product 822,Sports,5,355.73,0.04,0.08,16.75,1860.85,Cash on Delivery,Processing,8620 Main St,City39,TX,20599,USA
ORD100451,CUST1679,Customer 1679,customer1679@example.com,+1-555-1619,2023-05-12 07:00:00,PRD317,Product 317,Books,10,221.57,0.17,0.08,11.22,1997.37,Bank Transfer,Shipped,2343 Main St,City18,NY,98234,USA
ORD100452,CUST6490,Customer 6490,customer6490@example.com,+1-555-9900,2023-08-03 04:00:00,PRD886,Product 886,Automotive,1,60.53,0.13,0.08,14.83,71.7,Debit Card,Cancelled,8174 Main St,City96,GA,37472,USA
ORD100453,CUST3466,Customer 3466,customer3466@example.com,+1-555-6231,2023-07-13 05:00:00,PRD830,Product 830,Home & Garden,9,313.65,0.29,0.08,11.61,2176.17,Credit Card,Delivered,7649 Main St,City39,MI,92156,USA
ORD100454,CUST6072,Customer 6072,customer6072@example.com,+1-555-7042,2023-11-12 12:00:00,PRD612,Product 612,Clothing,10,742.01,0.04,0.08,23.5,7716.66,Debit Card,Cancelled,1399 Main St,City17,CA,97826,USA
ORD100455,CUST3625,Customer 3625,customer3625@example.com,+1-555-6170,2023-08-25 02:00:00,PRD476,Product 476,Books,10,904.11,0.05,0.08,9.4,9285.57,Debit Card,Pending,219 Main St,City48,NY,41564,USA
ORD100456,CUST7969,Customer 7969,customer7969@example.com,+1-555-8832,2023-09-10 19:00:00,PRD997,Product 997,Health,7,515.07,0.17,0.08,11.41,3243.37,PayPal,Processing,7225 Main St,City94,OH,42883,USA
ORD100457,CUST8447,Customer 8447,customer8447@example.com,+1-555-2691,2023-03-17 18:00:00,PRD963,Product 963,Home & Garden,7,342.67,0.25,0.08,7.85,1950.79,Debit Card,Processing,7901 Main St,City46,MI,24819,USA
ORD100458,CUST6279,Customer 6279,customer6279@example.com,+1-555-4937,2023-10-06 21:00:00,PRD319,Product 319,Clothing,4,599.27,0.05,0.08,19.05,2478.45,Debit Card,Delivered,2315 Main St,City27,MI,52736,USA
ORD100459,CUST6130,Customer 6130,customer6130@example.com,+1-555-4453,2023-05-16 13:00:00,PRD841,Product 841,Home & Garden,5,64.92,0.24,0.08,11.6,278.03,Debit Card,Processing,6636 Main St,City27,TX,88839,USA
ORD100460,CUST7694,Customer 7694,customer7694@example.com,+1-555-4038,2023-02-16 10:00:00,PRD964,Product 964,Sports,3,194.6,0.22,0.08,15.25,507.04,Bank Transfer,Cancelled,4409 Main St,City45,IL,67021,USA
ORD100461,CUST2475,Customer 2475,customer2475@example.com,+1-555-7976,2023-06-27 10:00:00,PRD327,Product 327,Electronics,6,536.63,0.14,0.08,24.43,3014.96,Credit Card,Pending,3729 Main St,City100,OH,57507,USA
ORD100462,CUST6407,Customer 6407,customer6407@example.com,+1-555-9320,2023-09-23 07:00:00,PRD772,Product 772,Clothing,8,270.47,0.02,0.08,21.9,2312.02,PayPal,Pending,1067 Main St,City49,FL,43371,USA
ORD100463,CUST3530,Customer 3530,customer3530@example.com,+1-555-3611,2023-08-06 05:00:00,PRD840,Product 840,Health,8,888.37,0.11,0.08,18.74,6849.95,PayPal,Pending,2982 Main St,City76,TX,51093,USA
